NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;ATTACK_MODE;
17;1;29;1:22.220;0;;23.349;0;25.319;0;33.552;0;131.4;40:23.121;20:46:52.199;0:23.349;0:25.319;0:33.552;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;30;1:21.573;0;;22.933;0;25.420;0;33.220;0;132.4;41:44.694;20:48:13.772;0:22.933;0:25.420;0:33.220;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;31;1:22.029;0;;23.119;0;25.605;0;33.305;0;131.7;43:06.723;20:49:35.801;0:23.119;0:25.605;0:33.305;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
2;1;1;1:41.284;0;;36.254;0;29.228;0;35.802;0;106.7;1:41.284;20:08:10.362;0:36.254;0:29.228;0:35.802;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;2;1:25.442;0;;23.921;0;26.251;0;35.270;0;126.4;3:06.726;20:09:35.804;0:23.921;0:26.251;0:35.270;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;3;1:26.352;0;;23.996;0;26.247;0;36.109;0;125.1;4:33.078;20:11:02.156;0:23.996;0:26.247;0:36.109;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;4;1:27.119;0;;23.900;0;26.608;0;36.611;0;124.0;6:00.197;20:12:29.275;0:23.900;0:26.608;0:36.611;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;5;1:26.021;0;;24.025;0;26.261;0;35.735;0;125.6;7:26.218;20:13:55.296;0:24.025;0:26.261;0:35.735;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;6;1:24.852;0;;23.713;0;25.992;0;35.147;0;127.3;8:51.070;20:15:20.148;0:23.713;0:25.992;0:35.147;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;7;1:25.228;0;;24.085;0;25.975;0;35.168;0;126.8;10:16.298;20:16:45.376;0:24.085;0:25.975;0:35.168;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;8;1:22.382;0;;23.384;0;25.082;0;33.916;0;131.1;11:38.680;20:18:07.758;0:23.384;0:25.082;0:33.916;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;9;1:24.210;0;;23.327;0;26.253;0;34.630;0;128.3;13:02.890;20:19:31.968;0:23.327;0:26.253;0:34.630;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;10;1:23.348;0;;23.040;0;25.318;0;34.990;0;129.6;14:26.238;20:20:55.316;0:23.040;0:25.318;0:34.990;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;11;1:23.121;0;;23.303;0;25.563;0;34.255;0;130.0;15:49.359;20:22:18.437;0:23.303;0:25.563;0:34.255;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;12;1:21.541;0;;22.810;0;24.788;0;33.943;0;132.5;17:10.900;20:23:39.978;0:22.810;0:24.788;0:33.943;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;13;1:22.468;0;;22.987;0;25.407;0;34.074;0;131.0;18:33.368;20:25:02.446;0:22.987;0:25.407;0:34.074;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;14;1:24.085;0;;22.432;0;25.869;0;35.784;0;128.5;19:57.453;20:26:26.531;0:22.432;0:25.869;0:35.784;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;15;1:23.831;0;;23.286;0;25.825;0;34.720;0;128.9;21:21.284;20:27:50.362;0:23.286;0:25.825;0:34.720;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;16;1:22.871;0;;23.363;0;25.709;0;33.799;0;130.4;22:44.155;20:29:13.233;0:23.363;0:25.709;0:33.799;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;17;1:23.061;0;;23.037;0;25.594;0;34.430;0;130.1;24:07.216;20:30:36.294;0:23.037;0:25.594;0:34.430;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;18;1:21.482;0;;22.859;0;25.853;0;32.770;0;132.6;25:28.698;20:31:57.776;0:22.859;0:25.853;0:32.770;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;19;1:20.536;0;;22.751;0;24.771;0;33.014;0;134.1;26:49.234;20:33:18.312;0:22.751;0:24.771;0:33.014;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;20;1:21.553;0;;22.942;0;25.144;0;33.467;0;132.5;28:10.787;20:34:39.865;0:22.942;0:25.144;0:33.467;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;21;1:21.172;0;;23.113;0;24.837;0;33.222;0;133.1;29:31.959;20:36:01.037;0:23.113;0:24.837;0:33.222;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;22;1:21.913;0;;23.292;0;24.906;0;33.715;0;131.9;30:53.872;20:37:22.950;0:23.292;0:24.906;0:33.715;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;23;1:20.281;0;;22.667;0;24.947;0;32.667;0;134.6;32:14.153;20:38:43.231;0:22.667;0:24.947;0:32.667;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;24;1:21.045;0;;23.161;0;24.936;0;32.948;0;133.3;33:35.198;20:40:04.276;0:23.161;0:24.936;0:32.948;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;25;1:19.838;0;;22.525;0;24.438;0;32.875;0;135.3;34:55.036;20:41:24.114;0:22.525;0:24.438;0:32.875;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;26;1:18.372;2;;22.388;0;24.288;0;31.696;2;137.9;36:13.408;20:42:42.486;0:22.388;0:24.288;0:31.696;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;27;1:19.220;0;;22.090;2;24.284;2;32.846;0;136.4;37:32.628;20:44:01.706;0:22.090;0:24.284;0:32.846;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;true;
2;1;28;1:19.430;0;;22.559;0;24.563;0;32.308;0;136.0;38:52.058;20:45:21.136;0:22.559;0:24.563;0:32.308;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;29;1:20.488;0;;22.828;0;25.094;0;32.566;0;134.2;40:12.546;20:46:41.624;0:22.828;0:25.094;0:32.566;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;30;1:19.561;0;;22.553;0;24.542;0;32.466;0;135.8;41:32.107;20:48:01.185;0:22.553;0:24.542;0:32.466;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
2;1;31;1:21.110;0;;22.603;0;24.978;0;33.529;0;133.2;42:53.217;20:49:22.295;0:22.603;0:24.978;0:33.529;;Stoffel VANDOORNE;;;;Maserati MSG Racing;STELLANTIS;;false;false;
21;1;1;1:32.657;0;;30.175;0;26.764;0;35.718;0;116.6;1:32.657;20:08:01.735;0:30.175;0:26.764;0:35.718;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;2;1:26.813;0;;24.568;0;26.550;0;35.695;0;124.4;2:59.470;20:09:28.548;0:24.568;0:26.550;0:35.695;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;3;1:27.593;0;;24.276;0;27.637;0;35.680;0;123.3;4:27.063;20:10:56.141;0:24.276;0:27.637;0:35.680;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;4;1:28.028;0;;24.114;0;27.586;0;36.328;0;122.7;5:55.091;20:12:24.169;0:24.114;0:27.586;0:36.328;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;5;1:26.076;0;;23.526;0;27.256;0;35.294;0;125.5;7:21.167;20:13:50.245;0:23.526;0:27.256;0:35.294;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;6;1:24.902;0;;23.373;0;25.705;0;35.824;0;127.2;8:46.069;20:15:15.147;0:23.373;0:25.705;0:35.824;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;7;1:25.315;0;;23.702;0;26.908;0;34.705;0;126.6;10:11.384;20:16:40.462;0:23.702;0:26.908;0:34.705;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;8;1:24.073;0;;23.380;0;25.929;0;34.764;0;128.5;11:35.457;20:18:04.535;0:23.380;0:25.929;0:34.764;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;9;1:23.667;0;;23.007;0;26.289;0;34.371;0;129.1;12:59.124;20:19:28.202;0:23.007;0:26.289;0:34.371;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;10;1:24.067;0;;23.277;0;26.170;0;34.620;0;128.5;14:23.191;20:20:52.269;0:23.277;0:26.170;0:34.620;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;11;1:24.008;0;;22.991;0;26.044;0;34.973;0;128.6;15:47.199;20:22:16.277;0:22.991;0:26.044;0:34.973;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;12;1:22.915;0;;23.075;0;25.326;0;34.514;0;130.3;17:10.114;20:23:39.192;0:23.075;0:25.326;0:34.514;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;13;1:23.217;0;;23.034;0;25.544;0;34.639;0;129.8;18:33.331;20:25:02.409;0:23.034;0:25.544;0:34.639;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;14;1:26.003;0;;23.312;0;26.110;0;36.581;0;125.6;19:59.334;20:26:28.412;0:23.312;0:26.110;0:36.581;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;15;1:24.479;0;;23.401;0;26.002;0;35.076;0;127.9;21:23.813;20:27:52.891;0:23.401;0:26.002;0:35.076;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;16;1:21.439;0;;22.679;0;24.941;0;33.819;0;132.7;22:45.252;20:29:14.330;0:22.679;0:24.941;0:33.819;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;17;1:22.086;0;;22.722;0;25.713;0;33.651;0;131.6;24:07.338;20:30:36.416;0:22.722;0:25.713;0:33.651;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;18;1:20.411;0;;22.674;0;24.827;0;32.910;0;134.4;25:27.749;20:31:56.827;0:22.674;0:24.827;0:32.910;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;19;1:21.026;0;;22.852;0;24.786;0;33.388;0;133.3;26:48.775;20:33:17.853;0:22.852;0:24.786;0:33.388;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;20;1:21.657;0;;23.036;0;25.045;0;33.576;0;132.3;28:10.432;20:34:39.510;0:23.036;0:25.045;0:33.576;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;21;1:22.429;0;;23.109;0;25.563;0;33.757;0;131.1;29:32.861;20:36:01.939;0:23.109;0:25.563;0:33.757;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;22;1:21.847;0;;22.947;0;25.176;0;33.724;0;132.0;30:54.708;20:37:23.786;0:22.947;0:25.176;0:33.724;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;23;1:22.254;0;;23.712;0;25.019;0;33.523;0;131.3;32:16.962;20:38:46.040;0:23.712;0:25.019;0:33.523;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;24;1:21.395;0;;22.950;0;24.952;0;33.493;0;132.7;33:38.357;20:40:07.435;0:22.950;0:24.952;0:33.493;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;25;1:20.609;0;;22.933;0;24.868;0;32.808;0;134.0;34:58.966;20:41:28.044;0:22.933;0:24.868;0:32.808;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;26;1:21.933;0;;23.498;0;24.935;0;33.500;0;131.9;36:20.899;20:42:49.977;0:23.498;0:24.935;0:33.500;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;27;1:21.284;0;;23.494;0;24.995;0;32.795;0;132.9;37:42.183;20:44:11.261;0:23.494;0:24.995;0:32.795;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;false;
21;1;28;1:20.224;0;;22.706;0;24.668;0;32.850;0;134.7;39:02.407;20:45:31.485;0:22.706;0:24.668;0:32.850;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;29;1:19.045;2;;22.461;2;24.581;2;32.003;2;136.7;40:21.452;20:46:50.530;0:22.461;0:24.581;0:32.003;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;30;1:21.063;0;;23.014;0;24.776;0;33.273;0;133.3;41:42.515;20:48:11.593;0:23.014;0:24.776;0:33.273;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
21;1;31;1:23.485;0;;24.083;0;25.133;0;34.269;0;129.4;43:06.000;20:49:35.078;0:24.083;0:25.133;0:34.269;;Nyck DE VRIES;;;;MAHINDRA RACING;MAHINDRA RACING;;false;true;
22;1;1;1:49.421;0;;37.453;0;33.001;0;38.967;0;98.7;1:49.421;20:08:18.499;0:37.453;0:33.001;0:38.967;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;2;1:35.934;0;;27.052;0;31.033;0;37.849;0;112.6;3:25.355;20:09:54.433;0:27.052;0:31.033;0:37.849;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;3;1:34.620;0;;26.674;0;30.769;0;37.177;0;114.2;4:59.975;20:11:29.053;0:26.674;0:30.769;0:37.177;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;4;1:30.000;0;;25.493;0;29.010;0;35.497;0;120.0;6:29.975;20:12:59.053;0:25.493;0:29.010;0:35.497;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;5;1:27.239;0;;24.800;0;27.541;0;34.898;0;123.8;7:57.214;20:14:26.292;0:24.800;0:27.541;0:34.898;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;6;1:27.366;0;;24.418;0;27.613;0;35.335;0;123.7;9:24.580;20:15:53.658;0:24.418;0:27.613;0:35.335;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;7;1:27.415;0;;24.601;0;27.548;0;35.266;0;123.6;10:51.995;20:17:21.073;0:24.601;0:27.548;0:35.266;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;8;1:27.433;0;;24.655;0;27.770;0;35.008;0;123.6;12:19.428;20:18:48.506;0:24.655;0:27.770;0:35.008;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;9;1:26.833;0;;24.548;0;27.551;0;34.734;0;124.4;13:46.261;20:20:15.339;0:24.548;0:27.551;0:34.734;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;10;1:25.808;0;;23.987;0;27.014;0;34.807;0;125.9;15:12.069;20:21:41.147;0:23.987;0:27.014;0:34.807;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;11;1:25.612;0;;24.044;0;27.064;0;34.504;0;126.2;16:37.681;20:23:06.759;0:24.044;0:27.064;0:34.504;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;12;1:25.660;0;;24.053;0;26.957;0;34.650;0;126.1;18:03.341;20:24:32.419;0:24.053;0:26.957;0:34.650;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;13;1:25.646;0;;24.082;0;27.038;0;34.526;0;126.1;19:28.987;20:25:58.065;0:24.082;0:27.038;0:34.526;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;14;1:25.893;0;;24.009;0;27.250;0;34.634;0;125.8;20:54.880;20:27:23.958;0:24.009;0:27.250;0:34.634;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;15;1:25.926;0;;24.130;0;27.113;0;34.683;0;125.7;22:20.806;20:28:49.884;0:24.130;0:27.113;0:34.683;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;16;1:24.896;0;;23.985;0;26.611;0;34.300;0;127.3;23:45.702;20:30:14.780;0:23.985;0:26.611;0:34.300;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;17;1:24.173;0;;23.748;0;26.660;0;33.765;0;128.3;25:09.875;20:31:38.953;0:23.748;0:26.660;0:33.765;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;18;1:21.763;0;;23.344;0;25.378;0;33.041;0;132.1;26:31.638;20:33:00.716;0:23.344;0:25.378;0:33.041;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;19;1:23.212;0;;22.796;0;26.496;0;33.920;0;129.8;27:54.850;20:34:23.928;0:22.796;0:26.496;0:33.920;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;20;1:18.606;0;;22.045;0;24.743;0;31.818;2;137.4;29:13.456;20:35:42.534;0:22.045;0:24.743;0:31.818;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;21;1:20.295;0;;22.533;0;24.943;0;32.819;0;134.5;30:33.751;20:37:02.829;0:22.533;0:24.943;0:32.819;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;22;1:21.666;0;;23.091;0;25.295;0;33.280;0;132.3;31:55.417;20:38:24.495;0:23.091;0:25.295;0:33.280;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;23;1:21.739;0;;22.929;0;25.367;0;33.443;0;132.2;33:17.156;20:39:46.234;0:22.929;0:25.367;0:33.443;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;24;1:21.569;0;;22.800;0;25.301;0;33.468;0;132.4;34:38.725;20:41:07.803;0:22.800;0:25.301;0:33.468;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;25;1:18.834;0;;22.134;0;24.643;0;32.057;0;137.0;35:57.559;20:42:26.637;0:22.134;0:24.643;0:32.057;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;26;1:18.308;2;;22.029;2;24.356;2;31.923;0;138.0;37:15.867;20:43:44.945;0:22.029;0:24.356;0:31.923;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;27;1:19.488;0;;22.267;0;24.584;0;32.637;0;135.9;38:35.355;20:45:04.433;0:22.267;0:24.584;0:32.637;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
22;1;28;1:20.785;0;;22.670;0;25.067;0;33.048;0;133.7;39:56.140;20:46:25.218;0:22.670;0:25.067;0:33.048;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;29;1:21.206;0;;22.748;0;25.469;0;32.989;0;133.0;41:17.346;20:47:46.424;0:22.748;0:25.469;0:32.989;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;30;1:20.746;0;;22.648;0;25.192;0;32.906;0;133.8;42:38.092;20:49:07.170;0:22.648;0:25.192;0:32.906;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
22;1;31;1:21.622;0;;22.769;0;25.276;0;33.577;0;132.4;43:59.714;20:50:28.792;0:22.769;0:25.276;0:33.577;;Zane MALONEY;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
23;1;1;1:31.710;0;;28.930;0;27.071;0;35.709;0;117.8;1:31.710;20:08:00.788;0:28.930;0:27.071;0:35.709;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;2;1:26.888;0;;24.757;0;26.671;0;35.460;0;124.3;2:58.598;20:09:27.676;0:24.757;0:26.671;0:35.460;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;3;1:26.748;0;;24.449;0;27.076;0;35.223;0;124.5;4:25.346;20:10:54.424;0:24.449;0:27.076;0:35.223;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;4;1:27.429;0;;24.524;0;27.986;0;34.919;0;123.6;5:52.775;20:12:21.853;0:24.524;0:27.986;0:34.919;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;5;1:25.462;0;;24.477;0;26.214;0;34.771;0;126.4;7:18.237;20:13:47.315;0:24.477;0:26.214;0:34.771;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;6;1:25.195;0;;24.072;0;25.931;0;35.192;0;126.8;8:43.432;20:15:12.510;0:24.072;0:25.931;0:35.192;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;7;1:24.004;0;;24.224;0;25.671;0;34.109;0;128.6;10:07.436;20:16:36.514;0:24.224;0:25.671;0:34.109;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;8;1:23.508;0;;23.504;0;25.773;0;34.231;0;129.4;11:30.944;20:18:00.022;0:23.504;0:25.773;0:34.231;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;9;1:24.154;0;;23.731;0;26.050;0;34.373;0;128.4;12:55.098;20:19:24.176;0:23.731;0:26.050;0:34.373;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;10;1:24.061;0;;23.737;0;25.984;0;34.340;0;128.5;14:19.159;20:20:48.237;0:23.737;0:25.984;0:34.340;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;11;1:23.497;0;;23.714;0;25.986;0;33.797;0;129.4;15:42.656;20:22:11.734;0:23.714;0:25.986;0:33.797;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;12;1:23.558;0;;23.851;0;25.680;0;34.027;0;129.3;17:06.214;20:23:35.292;0:23.851;0:25.680;0:34.027;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;13;1:22.779;0;;23.355;0;25.527;0;33.897;0;130.5;18:28.993;20:24:58.071;0:23.355;0:25.527;0:33.897;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;14;1:24.569;0;;23.942;0;25.780;0;34.847;0;127.7;19:53.562;20:26:22.640;0:23.942;0:25.780;0:34.847;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;15;1:21.718;0;;22.970;0;25.178;0;33.570;0;132.2;21:15.280;20:27:44.358;0:22.970;0:25.178;0:33.570;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;16;1:22.432;0;;23.299;0;25.376;0;33.757;0;131.1;22:37.712;20:29:06.790;0:23.299;0:25.376;0:33.757;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;17;1:21.635;0;;23.531;0;25.187;0;32.917;0;132.3;23:59.347;20:30:28.425;0:23.531;0:25.187;0:32.917;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;18;1:20.678;0;;22.732;0;24.886;0;33.060;0;133.9;25:20.025;20:31:49.103;0:22.732;0:24.886;0:33.060;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;19;1:22.121;0;;23.233;0;25.113;0;33.775;0;131.6;26:42.146;20:33:11.224;0:23.233;0:25.113;0:33.775;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;20;1:21.546;0;;23.158;0;24.933;0;33.455;0;132.5;28:03.692;20:34:32.770;0:23.158;0:24.933;0:33.455;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;21;1:22.208;0;;23.259;0;25.399;0;33.550;0;131.4;29:25.900;20:35:54.978;0:23.259;0:25.399;0:33.550;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;22;1:21.884;0;;23.140;0;25.230;0;33.514;0;131.9;30:47.784;20:37:16.862;0:23.140;0:25.230;0:33.514;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;23;1:21.556;0;;23.090;0;25.107;0;33.359;0;132.5;32:09.340;20:38:38.418;0:23.090;0:25.107;0:33.359;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;24;1:21.299;0;;23.045;0;24.908;0;33.346;0;132.9;33:30.639;20:39:59.717;0:23.045;0:24.908;0:33.346;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;25;1:19.159;0;;22.661;0;24.343;0;32.155;0;136.5;34:49.798;20:41:18.876;0:22.661;0:24.343;0:32.155;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;26;1:18.582;0;;22.447;0;24.181;2;31.954;0;137.5;36:08.380;20:42:37.458;0:22.447;0:24.181;0:31.954;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;27;1:18.952;0;;22.602;0;24.350;0;32.000;0;136.8;37:27.332;20:43:56.410;0:22.602;0:24.350;0:32.000;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;28;1:18.546;2;;22.390;0;24.235;0;31.921;2;137.5;38:45.878;20:45:14.956;0:22.390;0:24.235;0:31.921;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
