NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;ATTACK_MODE;
9;1;5;1:35.025;0;;32.356;0;37.302;0;25.367;0;134.5;8:12.911;14:13:14.545;0:32.356;0:37.302;0:25.367;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;6;1:32.651;0;;31.440;0;36.391;0;24.820;0;138.0;9:45.562;14:14:47.196;0:31.440;0:36.391;0:24.820;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;7;1:32.042;0;;30.699;0;36.298;0;25.045;0;138.9;11:17.604;14:16:19.238;0:30.699;0:36.298;0:25.045;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;8;1:34.458;0;;31.366;0;38.013;0;25.079;0;135.3;12:52.062;14:17:53.696;0:31.366;0:38.013;0:25.079;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;9;1:33.685;0;;31.198;0;37.456;0;25.031;0;136.5;14:25.747;14:19:27.381;0:31.198;0:37.456;0:25.031;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;10;1:33.713;0;;31.183;0;37.553;0;24.977;0;136.4;15:59.460;14:21:01.094;0:31.183;0:37.553;0:24.977;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;11;1:32.745;0;;30.866;0;36.858;0;25.021;0;137.8;17:32.205;14:22:33.839;0:30.866;0:36.858;0:25.021;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;12;1:33.468;0;;31.521;0;37.138;0;24.809;0;136.8;19:05.673;14:24:07.307;0:31.521;0:37.138;0:24.809;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;13;1:32.717;0;;31.733;0;36.818;0;24.166;0;137.9;20:38.390;14:25:40.024;0:31.733;0:36.818;0:24.166;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;true;
9;1;14;1:33.069;0;;30.131;0;38.003;0;24.935;0;137.4;22:11.459;14:27:13.093;0:30.131;0:38.003;0:24.935;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;true;
9;1;15;1:36.196;0;;32.023;0;38.701;0;25.472;0;132.9;23:47.655;14:28:49.289;0:32.023;0:38.701;0:25.472;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;16;1:34.252;0;;31.311;0;37.756;0;25.185;0;135.6;25:21.907;14:30:23.541;0:31.311;0:37.756;0:25.185;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;17;1:43.932;0;;30.526;0;35.961;0;37.445;0;123.0;27:05.839;14:32:07.473;0:30.526;0:35.961;0:37.445;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;18;2:13.604;0;;58.387;0;49.234;0;25.983;0;95.7;29:19.443;14:34:21.077;0:58.387;0:49.234;0:25.983;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;19;1:30.921;0;;30.142;0;36.641;0;24.138;0;140.6;30:50.364;14:35:51.998;0:30.142;0:36.641;0:24.138;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;20;3:34.694;0;B;30.402;0;1:56.857;0;1:07.435;0;59.5;34:25.058;14:39:26.692;0:30.402;1:56.857;1:07.435;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;true;
9;1;21;16:40.176;0;B;15:07.694;0;46.534;0;45.948;0;12.8;51:05.234;14:56:06.868;15:07.694;0:46.534;0:45.948;;Mitch EVANS;0:14:47.580;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;22;7:26.393;0;;5:15.143;0;51.609;0;1:19.641;0;28.6;58:31.627;15:03:33.261;5:15.143;0:51.609;1:19.641;;Mitch EVANS;0:04:55.497;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;23;1:34.412;0;;33.721;0;36.263;0;24.428;0;135.4;1:00:06.039;15:05:07.673;0:33.721;0:36.263;0:24.428;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;24;1:29.291;0;;29.877;0;35.275;0;24.139;0;143.2;1:01:35.330;15:06:36.964;0:29.877;0:35.275;0:24.139;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;25;1:28.682;0;;29.480;2;35.185;0;24.017;2;144.2;1:03:04.012;15:08:05.646;0:29.480;0:35.185;0:24.017;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;26;1:28.415;2;;29.528;0;34.805;2;24.082;0;144.6;1:04:32.427;15:09:34.061;0:29.528;0:34.805;0:24.082;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
